,instant_x,dteday,season,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday,weathersit,temp,atemp_x,hum,windspeed,casual,registered,cnt,weather_name_x,time_category,instant_y,yr_y,mnth_y,holiday_y,weekday_y,atemp_y,season_name,weather_name_y,mnth_name,demand_category,weekday_name
9447,9448.0,2012-02-03,1,1.0,2.0,13.0,0.0,5.0,1,1,0.36,0.3636,0.46,0.0,25,173,198,Cerah,Siang,,,,,,,,,,,
9448,9449.0,2012-02-03,1,1.0,2.0,14.0,0.0,5.0,1,1,0.36,0.3485,0.46,0.2239,22,148,170,Cerah,Siang,,,,,,,,,,,
9449,9450.0,2012-02-03,1,1.0,2.0,15.0,0.0,5.0,1,1,0.38,0.3939,0.4,0.0,48,168,216,Cerah,Siang,,,,,,,,,,,
9450,9451.0,2012-02-03,1,1.0,2.0,16.0,0.0,5.0,1,1,0.4,0.4091,0.37,0.1045,36,275,311,Cerah,Siang,,,,,,,,,,,
9451,9452.0,2012-02-03,1,1.0,2.0,17.0,0.0,5.0,1,1,0.4,0.4091,0.37,0.0896,30,458,488,Cerah,Sore,,,,,,,,,,,
9452,9453.0,2012-02-03,1,1.0,2.0,18.0,0.0,5.0,1,1,0.38,0.3939,0.4,0.1343,17,368,385,Cerah,Sore,,,,,,,,,,,
9453,9454.0,2012-02-03,1,1.0,2.0,19.0,0.0,5.0,1,1,0.34,0.3485,0.49,0.1045,11,256,267,Cerah,Sore,,,,,,,,,,,
9454,9455.0,2012-02-03,1,1.0,2.0,20.0,0.0,5.0,1,1,0.34,0.3485,0.49,0.1045,8,155,163,Cerah,Sore,,,,,,,,,,,
9455,9456.0,2012-02-03,1,1.0,2.0,21.0,0.0,5.0,1,1,0.34,0.3485,0.49,0.1045,8,126,134,Cerah,Malam,,,,,,,,,,,
9456,9457.0,2012-02-03,1,1.0,2.0,22.0,0.0,5.0,1,1,0.34,0.3485,0.49,0.1045,3,116,119,Cerah,Malam,,,,,,,,,,,
9457,9458.0,2012-02-03,1,1.0,2.0,23.0,0.0,5.0,1,1,0.26,0.2727,0.7,0.1045,3,74,77,Cerah,Malam,,,,,,,,,,,
9458,9459.0,2012-02-04,1,1.0,2.0,0.0,0.0,6.0,0,1,0.26,0.2727,0.7,0.1045,10,76,86,Cerah,Dini Hari,,,,,,,,,,,
9459,9460.0,2012-02-04,1,1.0,2.0,1.0,0.0,6.0,0,1,0.26,0.2727,0.7,0.1045,0,43,43,Cerah,Dini Hari,,,,,,,,,,,
9460,9461.0,2012-02-04,1,1.0,2.0,2.0,0.0,6.0,0,1,0.24,0.2576,0.7,0.0896,6,38,44,Cerah,Dini Hari,,,,,,,,,,,
9461,9462.0,2012-02-04,1,1.0,2.0,3.0,0.0,6.0,0,1,0.24,0.2879,0.75,0.0,1,17,18,Cerah,Dini Hari,,,,,,,,,,,
9462,9463.0,2012-02-04,1,1.0,2.0,4.0,0.0,6.0,0,1,0.24,0.2576,0.81,0.0896,1,5,6,Cerah,Dini Hari,,,,,,,,,,,
9463,9464.0,2012-02-04,1,1.0,2.0,5.0,0.0,6.0,0,1,0.24,0.2576,0.81,0.0896,1,3,4,Cerah,Dini Hari,,,,,,,,,,,
9464,9465.0,2012-02-04,1,1.0,2.0,6.0,0.0,6.0,0,1,0.22,0.2273,0.87,0.1343,1,4,5,Cerah,Dini Hari,,,,,,,,,,,
9465,9466.0,2012-02-04,1,1.0,2.0,7.0,0.0,6.0,0,2,0.24,0.2424,0.87,0.1343,1,27,28,Berkabut,Pagi,,,,,,,,,,,
9466,9467.0,2012-02-04,1,1.0,2.0,8.0,0.0,6.0,0,1,0.24,0.2879,0.87,0.0,4,86,90,Cerah,Pagi,,,,,,,,,,,
9467,9468.0,2012-02-04,1,1.0,2.0,9.0,0.0,6.0,0,1,0.24,0.2424,0.81,0.1343,16,141,157,Cerah,Pagi,,,,,,,,,,,
9468,9469.0,2012-02-04,1,1.0,2.0,10.0,0.0,6.0,0,1,0.24,0.2576,0.87,0.1045,31,193,224,Cerah,Pagi,,,,,,,,,,,
9469,9470.0,2012-02-04,1,1.0,2.0,11.0,0.0,6.0,0,1,0.3,0.3333,0.7,0.0,46,224,270,Cerah,Siang,,,,,,,,,,,
9470,9471.0,2012-02-04,1,1.0,2.0,12.0,0.0,6.0,0,2,0.3,0.3182,0.7,0.0896,40,260,300,Berkabut,Siang,,,,,,,,,,,
9471,9472.0,2012-02-04,1,1.0,2.0,13.0,0.0,6.0,0,2,0.3,0.2879,0.7,0.194,58,244,302,Berkabut,Siang,,,,,,,,,,,
9472,9473.0,2012-02-04,1,1.0,2.0,14.0,0.0,6.0,0,2,0.32,0.303,0.66,0.2239,47,229,276,Berkabut,Siang,,,,,,,,,,,
9473,9474.0,2012-02-04,1,1.0,2.0,15.0,0.0,6.0,0,2,0.32,0.303,0.66,0.2239,61,244,305,Berkabut,Siang,,,,,,,,,,,
9474,9475.0,2012-02-04,1,1.0,2.0,16.0,0.0,6.0,0,2,0.34,0.3333,0.61,0.1642,20,123,143,Berkabut,Siang,,,,,,,,,,,
9475,9476.0,2012-02-04,1,1.0,2.0,17.0,0.0,6.0,0,3,0.3,0.2879,0.7,0.194,13,54,67,Hujan Ringan,Sore,,,,,,,,,,,
9476,9477.0,2012-02-04,1,1.0,2.0,18.0,0.0,6.0,0,3,0.28,0.2727,0.75,0.1642,6,58,64,Hujan Ringan,Sore,,,,,,,,,,,
9477,9478.0,2012-02-04,1,1.0,2.0,19.0,0.0,6.0,0,3,0.26,0.2727,0.87,0.1343,5,75,80,Hujan Ringan,Sore,,,,,,,,,,,
9478,9479.0,2012-02-04,1,1.0,2.0,20.0,0.0,6.0,0,3,0.24,0.2273,0.93,0.194,4,73,77,Hujan Ringan,Sore,,,,,,,,,,,
9479,9480.0,2012-02-04,1,1.0,2.0,21.0,0.0,6.0,0,3,0.24,0.2424,0.93,0.1343,4,74,78,Hujan Ringan,Malam,,,,,,,,,,,
9480,9481.0,2012-02-04,1,1.0,2.0,22.0,0.0,6.0,0,2,0.24,0.2576,0.87,0.0896,4,91,95,Berkabut,Malam,,,,,,,,,,,
9481,9482.0,2012-02-04,1,1.0,2.0,23.0,0.0,6.0,0,2,0.24,0.2424,0.87,0.1343,4,66,70,Berkabut,Malam,,,,,,,,,,,
9482,9483.0,2012-02-05,1,1.0,2.0,0.0,0.0,0.0,0,2,0.24,0.2424,0.87,0.1343,3,58,61,Berkabut,Dini Hari,,,,,,,,,,,
9483,9484.0,2012-02-05,1,1.0,2.0,1.0,0.0,0.0,0,2,0.24,0.2576,0.93,0.1045,5,46,51,Berkabut,Dini Hari,,,,,,,,,,,
9484,9485.0,2012-02-05,1,1.0,2.0,2.0,0.0,0.0,0,2,0.24,0.2576,0.93,0.1045,4,59,63,Berkabut,Dini Hari,,,,,,,,,,,
9485,9486.0,2012-02-05,1,1.0,2.0,3.0,0.0,0.0,0,3,0.24,0.2576,0.87,0.0896,4,13,17,Hujan Ringan,Dini Hari,,,,,,,,,,,
9486,9487.0,2012-02-05,1,1.0,2.0,4.0,0.0,0.0,0,2,0.24,0.2424,0.87,0.1343,0,9,9,Berkabut,Dini Hari,,,,,,,,,,,
9487,9488.0,2012-02-05,1,1.0,2.0,5.0,0.0,0.0,0,3,0.26,0.2576,0.81,0.194,0,4,4,Hujan Ringan,Dini Hari,,,,,,,,,,,
9488,9489.0,2012-02-05,1,1.0,2.0,6.0,0.0,0.0,0,2,0.26,0.2424,0.7,0.2537,0,4,4,Berkabut,Dini Hari,,,,,,,,,,,
9489,9490.0,2012-02-05,1,1.0,2.0,7.0,0.0,0.0,0,2,0.24,0.2424,0.75,0.1642,0,16,16,Berkabut,Pagi,,,,,,,,,,,
9490,9491.0,2012-02-05,1,1.0,2.0,8.0,0.0,0.0,0,2,0.24,0.2424,0.75,0.1642,4,58,62,Berkabut,Pagi,,,,,,,,,,,
9491,9492.0,2012-02-05,1,1.0,2.0,9.0,0.0,0.0,0,2,0.24,0.2273,0.7,0.2239,9,83,92,Berkabut,Pagi,,,,,,,,,,,
9492,9493.0,2012-02-05,1,1.0,2.0,10.0,0.0,0.0,0,2,0.26,0.2424,0.65,0.2836,10,138,148,Berkabut,Pagi,,,,,,,,,,,
9493,9494.0,2012-02-05,1,1.0,2.0,11.0,0.0,0.0,0,2,0.26,0.2576,0.7,0.194,22,160,182,Berkabut,Siang,,,,,,,,,,,
9494,9495.0,2012-02-05,1,1.0,2.0,12.0,0.0,0.0,0,2,0.26,0.2576,0.65,0.194,25,223,248,Berkabut,Siang,,,,,,,,,,,
9495,9496.0,2012-02-05,1,1.0,2.0,13.0,0.0,0.0,0,2,0.28,0.2727,0.61,0.1642,33,241,274,Berkabut,Siang,,,,,,,,,,,
9496,9497.0,2012-02-05,1,1.0,2.0,14.0,0.0,0.0,0,1,0.3,0.303,0.61,0.1642,40,203,243,Cerah,Siang,,,,,,,,,,,
9497,9498.0,2012-02-05,1,1.0,2.0,15.0,0.0,0.0,0,2,0.3,0.2879,0.56,0.2537,55,217,272,Berkabut,Siang,,,,,,,,,,,
9498,9499.0,2012-02-05,1,1.0,2.0,16.0,0.0,0.0,0,1,0.3,0.2879,0.56,0.2239,35,261,296,Cerah,Siang,,,,,,,,,,,
9499,9500.0,2012-02-05,1,1.0,2.0,17.0,0.0,0.0,0,1,0.32,0.3182,0.53,0.1642,31,275,306,Cerah,Sore,,,,,,,,,,,
9500,9501.0,2012-02-05,1,1.0,2.0,18.0,0.0,0.0,0,1,0.3,0.2879,0.52,0.2537,10,171,181,Cerah,Sore,,,,,,,,,,,
9501,9502.0,2012-02-05,1,1.0,2.0,19.0,0.0,0.0,0,1,0.3,0.2879,0.52,0.2239,6,63,69,Cerah,Sore,,,,,,,,,,,
9502,9503.0,2012-02-05,1,1.0,2.0,20.0,0.0,0.0,0,1,0.28,0.2727,0.56,0.194,3,47,50,Cerah,Sore,,,,,,,,,,,
9503,9504.0,2012-02-05,1,1.0,2.0,21.0,0.0,0.0,0,1,0.28,0.2879,0.56,0.1045,6,60,66,Cerah,Malam,,,,,,,,,,,
9504,9505.0,2012-02-05,1,1.0,2.0,22.0,0.0,0.0,0,1,0.26,0.2727,0.6,0.1045,9,182,191,Cerah,Malam,,,,,,,,,,,
9505,9506.0,2012-02-05,1,1.0,2.0,23.0,0.0,0.0,0,1,0.24,0.2424,0.7,0.1343,4,38,42,Cerah,Malam,,,,,,,,,,,
9506,9507.0,2012-02-06,1,1.0,2.0,0.0,0.0,1.0,1,1,0.24,0.2424,0.65,0.1343,7,14,21,Cerah,Dini Hari,,,,,,,,,,,
9507,9508.0,2012-02-06,1,1.0,2.0,1.0,0.0,1.0,1,1,0.22,0.2576,0.75,0.0896,0,6,6,Cerah,Dini Hari,,,,,,,,,,,
9508,9509.0,2012-02-06,1,1.0,2.0,2.0,0.0,1.0,1,1,0.22,0.2727,0.75,0.0,0,3,3,Cerah,Dini Hari,,,,,,,,,,,
9509,9510.0,2012-02-06,1,1.0,2.0,4.0,0.0,1.0,1,1,0.18,0.2121,0.8,0.1045,0,2,2,Cerah,Dini Hari,,,,,,,,,,,
9510,9511.0,2012-02-06,1,1.0,2.0,5.0,0.0,1.0,1,1,0.18,0.2121,0.8,0.1045,0,17,17,Cerah,Dini Hari,,,,,,,,,,,
9511,9512.0,2012-02-06,1,1.0,2.0,6.0,0.0,1.0,1,1,0.16,0.1818,0.86,0.1045,0,72,72,Cerah,Dini Hari,,,,,,,,,,,
9512,9513.0,2012-02-06,1,1.0,2.0,7.0,0.0,1.0,1,1,0.16,0.1818,0.86,0.1045,5,229,234,Cerah,Pagi,,,,,,,,,,,
9513,9514.0,2012-02-06,1,1.0,2.0,8.0,0.0,1.0,1,1,0.16,0.1818,0.86,0.1343,10,434,444,Cerah,Pagi,,,,,,,,,,,
9514,9515.0,2012-02-06,1,1.0,2.0,9.0,0.0,1.0,1,1,0.18,0.2121,0.8,0.1045,8,269,277,Cerah,Pagi,,,,,,,,,,,
9515,9516.0,2012-02-06,1,1.0,2.0,10.0,0.0,1.0,1,1,0.22,0.2424,0.75,0.1045,20,96,116,Cerah,Pagi,,,,,,,,,,,
9516,9517.0,2012-02-06,1,1.0,2.0,11.0,0.0,1.0,1,1,0.26,0.2727,0.7,0.1343,12,104,116,Cerah,Siang,,,,,,,,,,,
9517,9518.0,2012-02-06,1,1.0,2.0,12.0,0.0,1.0,1,1,0.32,0.3182,0.61,0.1642,19,131,150,Cerah,Siang,,,,,,,,,,,
9518,9519.0,2012-02-06,1,1.0,2.0,13.0,0.0,1.0,1,1,0.38,0.3939,0.4,0.2239,17,124,141,Cerah,Siang,,,,,,,,,,,
9519,9520.0,2012-02-06,1,1.0,2.0,14.0,0.0,1.0,1,1,0.4,0.4091,0.35,0.1642,14,126,140,Cerah,Siang,,,,,,,,,,,
9520,9521.0,2012-02-06,1,1.0,2.0,15.0,0.0,1.0,1,1,0.42,0.4242,0.32,0.2836,25,146,171,Cerah,Siang,,,,,,,,,,,
9521,9522.0,2012-02-06,1,1.0,2.0,16.0,0.0,1.0,1,1,0.4,0.4091,0.43,0.2537,13,215,228,Cerah,Siang,,,,,,,,,,,
9522,9523.0,2012-02-06,1,1.0,2.0,17.0,0.0,1.0,1,1,0.4,0.4091,0.43,0.2537,13,417,430,Cerah,Sore,,,,,,,,,,,
9523,9524.0,2012-02-06,1,1.0,2.0,18.0,0.0,1.0,1,1,0.38,0.3939,0.43,0.2239,11,426,437,Cerah,Sore,,,,,,,,,,,
9524,9525.0,2012-02-06,1,1.0,2.0,19.0,0.0,1.0,1,1,0.36,0.3333,0.43,0.2537,7,284,291,Cerah,Sore,,,,,,,,,,,
9525,9526.0,2012-02-06,1,1.0,2.0,20.0,0.0,1.0,1,1,0.34,0.3333,0.46,0.1642,7,194,201,Cerah,Sore,,,,,,,,,,,
9526,9527.0,2012-02-06,1,1.0,2.0,21.0,0.0,1.0,1,1,0.32,0.3182,0.57,0.1642,11,143,154,Cerah,Malam,,,,,,,,,,,
9527,9528.0,2012-02-06,1,1.0,2.0,22.0,0.0,1.0,1,1,0.3,0.303,0.65,0.1343,4,83,87,Cerah,Malam,,,,,,,,,,,
9528,9529.0,2012-02-06,1,1.0,2.0,23.0,0.0,1.0,1,1,0.3,0.303,0.65,0.1343,3,43,46,Cerah,Malam,,,,,,,,,,,
9529,9530.0,2012-02-07,1,1.0,2.0,0.0,0.0,2.0,1,1,0.3,0.2879,0.7,0.194,1,22,23,Cerah,Dini Hari,,,,,,,,,,,
9530,9531.0,2012-02-07,1,1.0,2.0,1.0,0.0,2.0,1,1,0.28,0.2879,0.61,0.1343,8,6,14,Cerah,Dini Hari,,,,,,,,,,,
9531,9532.0,2012-02-07,1,1.0,2.0,2.0,0.0,2.0,1,1,0.3,0.3333,0.61,0.0,0,4,4,Cerah,Dini Hari,,,,,,,,,,,
9532,9533.0,2012-02-07,1,1.0,2.0,3.0,0.0,2.0,1,2,0.3,0.3333,0.7,0.0,1,1,2,Berkabut,Dini Hari,,,,,,,,,,,
9533,9534.0,2012-02-07,1,1.0,2.0,4.0,0.0,2.0,1,2,0.3,0.3333,0.7,0.0,0,3,3,Berkabut,Dini Hari,,,,,,,,,,,
9534,9535.0,2012-02-07,1,1.0,2.0,5.0,0.0,2.0,1,1,0.32,0.3333,0.49,0.0896,0,15,15,Cerah,Dini Hari,,,,,,,,,,,
9535,9536.0,2012-02-07,1,1.0,2.0,6.0,0.0,2.0,1,1,0.32,0.303,0.45,0.2985,2,98,100,Cerah,Dini Hari,,,,,,,,,,,
9536,9537.0,2012-02-07,1,1.0,2.0,7.0,0.0,2.0,1,1,0.32,0.3485,0.45,0.0,6,293,299,Cerah,Pagi,,,,,,,,,,,
9537,9538.0,2012-02-07,1,1.0,2.0,8.0,0.0,2.0,1,1,0.3,0.3182,0.49,0.0,7,522,529,Cerah,Pagi,,,,,,,,,,,
9538,9539.0,2012-02-07,1,1.0,2.0,9.0,0.0,2.0,1,1,0.32,0.3333,0.49,0.0,11,278,289,Cerah,Pagi,,,,,,,,,,,
9539,9540.0,2012-02-07,1,1.0,2.0,10.0,0.0,2.0,1,1,0.34,0.3333,0.46,0.1642,12,104,116,Cerah,Pagi,,,,,,,,,,,
9540,9541.0,2012-02-07,1,1.0,2.0,11.0,0.0,2.0,1,1,0.36,0.3485,0.46,0.194,9,120,129,Cerah,Siang,,,,,,,,,,,
9541,9542.0,2012-02-07,1,1.0,2.0,12.0,0.0,2.0,1,1,0.4,0.4091,0.4,0.3284,9,163,172,Cerah,Siang,,,,,,,,,,,
9542,9543.0,2012-02-07,1,1.0,2.0,13.0,0.0,2.0,1,1,0.44,0.4394,0.38,0.2537,15,169,184,Cerah,Siang,,,,,,,,,,,
9543,9544.0,2012-02-07,1,1.0,2.0,14.0,0.0,2.0,1,1,0.44,0.4394,0.38,0.2537,11,127,138,Cerah,Siang,,,,,,,,,,,
9544,9545.0,2012-02-07,1,1.0,2.0,15.0,0.0,2.0,1,1,0.44,0.4394,0.38,0.194,13,133,146,Cerah,Siang,,,,,,,,,,,
9545,9546.0,2012-02-07,1,1.0,2.0,16.0,0.0,2.0,1,1,0.44,0.4394,0.35,0.2537,19,257,276,Cerah,Siang,,,,,,,,,,,
9546,9547.0,2012-02-07,1,1.0,2.0,17.0,0.0,2.0,1,1,0.44,0.4394,0.35,0.194,15,494,509,Cerah,Sore,,,,,,,,,,,
9547,9548.0,2012-02-07,1,1.0,2.0,18.0,0.0,2.0,1,1,0.42,0.4242,0.38,0.194,10,508,518,Cerah,Sore,,,,,,,,,,,
9548,9549.0,2012-02-07,1,1.0,2.0,19.0,0.0,2.0,1,1,0.38,0.3939,0.43,0.2239,11,327,338,Cerah,Sore,,,,,,,,,,,
9549,9550.0,2012-02-07,1,1.0,2.0,20.0,0.0,2.0,1,1,0.36,0.3485,0.5,0.1343,6,206,212,Cerah,Sore,,,,,,,,,,,
9550,9551.0,2012-02-07,1,1.0,2.0,21.0,0.0,2.0,1,1,0.34,0.3485,0.61,0.1045,20,170,190,Cerah,Malam,,,,,,,,,,,
9551,9552.0,2012-02-07,1,1.0,2.0,22.0,0.0,2.0,1,1,0.32,0.3182,0.57,0.194,11,107,118,Cerah,Malam,,,,,,,,,,,
9552,9553.0,2012-02-07,1,1.0,2.0,23.0,0.0,2.0,1,1,0.32,0.3333,0.57,0.1343,2,49,51,Cerah,Malam,,,,,,,,,,,
9553,9554.0,2012-02-08,1,1.0,2.0,0.0,0.0,3.0,1,1,0.3,0.2879,0.56,0.2239,2,21,23,Cerah,Dini Hari,,,,,,,,,,,
9554,9555.0,2012-02-08,1,1.0,2.0,1.0,0.0,3.0,1,1,0.28,0.2727,0.61,0.1642,1,9,10,Cerah,Dini Hari,,,,,,,,,,,
9555,9556.0,2012-02-08,1,1.0,2.0,2.0,0.0,3.0,1,1,0.26,0.303,0.65,0.0,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
9556,9557.0,2012-02-08,1,1.0,2.0,3.0,0.0,3.0,1,1,0.26,0.303,0.65,0.0,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
9557,9558.0,2012-02-08,1,1.0,2.0,4.0,0.0,3.0,1,1,0.24,0.2576,0.7,0.0896,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
9558,9559.0,2012-02-08,1,1.0,2.0,5.0,0.0,3.0,1,1,0.24,0.2576,0.7,0.0896,0,20,20,Cerah,Dini Hari,,,,,,,,,,,
9559,9560.0,2012-02-08,1,1.0,2.0,6.0,0.0,3.0,1,2,0.24,0.2879,0.7,0.0,3,95,98,Berkabut,Dini Hari,,,,,,,,,,,
9560,9561.0,2012-02-08,1,1.0,2.0,7.0,0.0,3.0,1,2,0.24,0.2576,0.7,0.1045,5,276,281,Berkabut,Pagi,,,,,,,,,,,
9561,9562.0,2012-02-08,1,1.0,2.0,8.0,0.0,3.0,1,2,0.24,0.2273,0.7,0.2239,13,495,508,Berkabut,Pagi,,,,,,,,,,,
9562,9563.0,2012-02-08,1,1.0,2.0,9.0,0.0,3.0,1,2,0.24,0.2576,0.7,0.1642,8,245,253,Berkabut,Pagi,,,,,,,,,,,
9563,9564.0,2012-02-08,1,1.0,2.0,10.0,0.0,3.0,1,2,0.26,0.2576,0.7,0.2239,1,107,108,Berkabut,Pagi,,,,,,,,,,,
9564,9565.0,2012-02-08,1,1.0,2.0,11.0,0.0,3.0,1,2,0.26,0.2576,0.65,0.2239,5,97,102,Berkabut,Siang,,,,,,,,,,,
9565,9566.0,2012-02-08,1,1.0,2.0,12.0,0.0,3.0,1,2,0.28,0.2576,0.65,0.2836,14,124,138,Berkabut,Siang,,,,,,,,,,,
9566,9567.0,2012-02-08,1,1.0,2.0,13.0,0.0,3.0,1,2,0.28,0.2879,0.61,0.1045,15,111,126,Berkabut,Siang,,,,,,,,,,,
9567,9568.0,2012-02-08,1,1.0,2.0,14.0,0.0,3.0,1,2,0.3,0.303,0.56,0.1642,8,100,108,Berkabut,Siang,,,,,,,,,,,
9568,9569.0,2012-02-08,1,1.0,2.0,15.0,0.0,3.0,1,3,0.3,0.3182,0.61,0.1045,5,49,54,Hujan Ringan,Siang,,,,,,,,,,,
9569,9570.0,2012-02-08,1,1.0,2.0,16.0,0.0,3.0,1,3,0.26,0.2727,0.81,0.1045,2,73,75,Hujan Ringan,Siang,,,,,,,,,,,
9570,9571.0,2012-02-08,1,1.0,2.0,17.0,0.0,3.0,1,3,0.24,0.2576,0.87,0.1045,8,147,155,Hujan Ringan,Sore,,,,,,,,,,,
9571,9572.0,2012-02-08,1,1.0,2.0,18.0,0.0,3.0,1,3,0.24,0.2576,0.87,0.1045,4,163,167,Hujan Ringan,Sore,,,,,,,,,,,
9572,9573.0,2012-02-08,1,1.0,2.0,19.0,0.0,3.0,1,3,0.24,0.2576,0.87,0.1045,3,158,161,Hujan Ringan,Sore,,,,,,,,,,,
9573,9574.0,2012-02-08,1,1.0,2.0,20.0,0.0,3.0,1,3,0.24,0.2424,0.87,0.1343,3,122,125,Hujan Ringan,Sore,,,,,,,,,,,
9574,9575.0,2012-02-08,1,1.0,2.0,21.0,0.0,3.0,1,3,0.24,0.2273,0.87,0.194,3,126,129,Hujan Ringan,Malam,,,,,,,,,,,
9575,9576.0,2012-02-08,1,1.0,2.0,22.0,0.0,3.0,1,2,0.24,0.2424,0.87,0.1343,3,95,98,Berkabut,Malam,,,,,,,,,,,
9576,9577.0,2012-02-08,1,1.0,2.0,23.0,0.0,3.0,1,2,0.24,0.2424,0.87,0.1642,3,57,60,Berkabut,Malam,,,,,,,,,,,
9577,9578.0,2012-02-09,1,1.0,2.0,0.0,0.0,4.0,1,2,0.24,0.2424,0.87,0.1642,3,23,26,Berkabut,Dini Hari,,,,,,,,,,,
9578,9579.0,2012-02-09,1,1.0,2.0,1.0,0.0,4.0,1,2,0.24,0.2424,0.87,0.1343,2,10,12,Berkabut,Dini Hari,,,,,,,,,,,
9579,9580.0,2012-02-09,1,1.0,2.0,2.0,0.0,4.0,1,1,0.22,0.2273,0.8,0.1343,0,2,2,Cerah,Dini Hari,,,,,,,,,,,
9580,9581.0,2012-02-09,1,1.0,2.0,3.0,0.0,4.0,1,1,0.22,0.2121,0.8,0.2836,0,4,4,Cerah,Dini Hari,,,,,,,,,,,
9581,9582.0,2012-02-09,1,1.0,2.0,4.0,0.0,4.0,1,2,0.22,0.197,0.75,0.4478,0,1,1,Berkabut,Dini Hari,,,,,,,,,,,
9582,9583.0,2012-02-09,1,1.0,2.0,5.0,0.0,4.0,1,1,0.2,0.1818,0.75,0.2836,0,18,18,Cerah,Dini Hari,,,,,,,,,,,
9583,9584.0,2012-02-09,1,1.0,2.0,6.0,0.0,4.0,1,1,0.2,0.1818,0.75,0.2836,1,75,76,Cerah,Dini Hari,,,,,,,,,,,
9584,9585.0,2012-02-09,1,1.0,2.0,7.0,0.0,4.0,1,1,0.2,0.197,0.69,0.2537,4,263,267,Cerah,Pagi,,,,,,,,,,,
9585,9586.0,2012-02-09,1,1.0,2.0,8.0,0.0,4.0,1,1,0.2,0.197,0.64,0.2537,11,473,484,Cerah,Pagi,,,,,,,,,,,
9586,9587.0,2012-02-09,1,1.0,2.0,9.0,0.0,4.0,1,1,0.2,0.197,0.59,0.2239,9,229,238,Cerah,Pagi,,,,,,,,,,,
9587,9588.0,2012-02-09,1,1.0,2.0,10.0,0.0,4.0,1,1,0.22,0.2121,0.51,0.2239,7,90,97,Cerah,Pagi,,,,,,,,,,,
9588,9589.0,2012-02-09,1,1.0,2.0,11.0,0.0,4.0,1,1,0.24,0.2273,0.52,0.2239,4,95,99,Cerah,Siang,,,,,,,,,,,
9589,9590.0,2012-02-09,1,1.0,2.0,12.0,0.0,4.0,1,1,0.26,0.2273,0.48,0.3284,10,148,158,Cerah,Siang,,,,,,,,,,,
9590,9591.0,2012-02-09,1,1.0,2.0,13.0,0.0,4.0,1,1,0.3,0.2727,0.42,0.3284,10,144,154,Cerah,Siang,,,,,,,,,,,
9591,9592.0,2012-02-09,1,1.0,2.0,14.0,0.0,4.0,1,1,0.32,0.303,0.39,0.2985,18,126,144,Cerah,Siang,,,,,,,,,,,
9592,9593.0,2012-02-09,1,1.0,2.0,15.0,0.0,4.0,1,1,0.32,0.303,0.36,0.2985,14,120,134,Cerah,Siang,,,,,,,,,,,
9593,9594.0,2012-02-09,1,1.0,2.0,16.0,0.0,4.0,1,1,0.34,0.3333,0.36,0.0,15,223,238,Cerah,Siang,,,,,,,,,,,
9594,9595.0,2012-02-09,1,1.0,2.0,17.0,0.0,4.0,1,1,0.34,0.3333,0.34,0.1343,12,387,399,Cerah,Sore,,,,,,,,,,,
9595,9596.0,2012-02-09,1,1.0,2.0,18.0,0.0,4.0,1,1,0.34,0.3333,0.31,0.1642,13,404,417,Cerah,Sore,,,,,,,,,,,
9596,9597.0,2012-02-09,1,1.0,2.0,19.0,0.0,4.0,1,1,0.32,0.3333,0.33,0.1045,8,287,295,Cerah,Sore,,,,,,,,,,,
9597,9598.0,2012-02-09,1,1.0,2.0,20.0,0.0,4.0,1,1,0.32,0.3485,0.36,0.0,2,197,199,Cerah,Sore,,,,,,,,,,,
9598,9599.0,2012-02-09,1,1.0,2.0,21.0,0.0,4.0,1,1,0.3,0.3182,0.52,0.0896,8,169,177,Cerah,Malam,,,,,,,,,,,
9599,9600.0,2012-02-09,1,1.0,2.0,22.0,0.0,4.0,1,2,0.3,0.3333,0.56,0.0,3,104,107,Berkabut,Malam,,,,,,,,,,,
9600,9601.0,2012-02-09,1,1.0,2.0,23.0,0.0,4.0,1,2,0.3,0.3333,0.52,0.0,9,75,84,Berkabut,Malam,,,,,,,,,,,
9601,9602.0,2012-02-10,1,1.0,2.0,0.0,0.0,5.0,1,2,0.28,0.303,0.65,0.0896,4,39,43,Berkabut,Dini Hari,,,,,,,,,,,
9602,9603.0,2012-02-10,1,1.0,2.0,1.0,0.0,5.0,1,2,0.28,0.303,0.61,0.0896,2,11,13,Berkabut,Dini Hari,,,,,,,,,,,
9603,9604.0,2012-02-10,1,1.0,2.0,2.0,0.0,5.0,1,1,0.26,0.2879,0.52,0.0896,7,9,16,Cerah,Dini Hari,,,,,,,,,,,
9604,9605.0,2012-02-10,1,1.0,2.0,3.0,0.0,5.0,1,1,0.26,0.2879,0.56,0.0896,0,5,5,Cerah,Dini Hari,,,,,,,,,,,
9605,9606.0,2012-02-10,1,1.0,2.0,4.0,0.0,5.0,1,1,0.26,0.2879,0.56,0.0896,0,2,2,Cerah,Dini Hari,,,,,,,,,,,
9606,9607.0,2012-02-10,1,1.0,2.0,5.0,0.0,5.0,1,1,0.24,0.2273,0.52,0.2239,0,17,17,Cerah,Dini Hari,,,,,,,,,,,
